DOEID,EUI,GNDHDD65,HDD30YR,HDD65,TOTSQFT_EN,HDD50,CDD65,CDD30YR,CDD80,TEMPGONEAC,TEMPHOMEAC,TEMPNITEAC,EQUIPAGE,AGECENAC,WHEATAGE,NOACDAYS,AGECDRYER,AGERFRI1,NOHEATDAYS,AGECWASH,AGERFRI2,AGEDW,HHAGE,DBT99,AGEFRZR,AMTMICRO,TYPERFR2,WINDOWS,OUTGRILLFUEL,STORIES,LGTIN4,GWT,WWACAGE,COOKTUSE,TYPERFR1,TEMPGONE,OA_LAT,TEMPNITE,SEPCOOKTUSE,DBT1,SMARTMETER,DRYRUSE,WASHLOAD,INTDATA,INTDATAACC,TEMPHOME,USEMOISTURE,OVENUSE,ESWIN,USENOTMOIST,DWASHUSE,ESLIGHT,ESFRIG,ESWATER,DIVISION,ESCWASH,ESDRYER,SEPOVENUSE,STOVENFUEL,MONTUB,ESDISHW,IECC_CLIMATE_PUB,AUDIT,EQUIPAUXTYPE,OVENFUEL,LOCRFRI2,SIZFREEZ,SIZRFRI2,TOTROOMS,DRYRFUEL,MONEYPY,YEARMADERANGE,AUDITCHG,DWCYCLE,TVTYPE2,STOVEFUEL,USEWWAC,NUMCFAN,ROOFTYPE,TVONWE2,USECENAC,SIZEOFGARAGE,MONPOOL,ATHOME,FUELAUX,TVONWD2,SMARTTHERM,ESFREEZE,TVSIZE2,FREEAUDIT,LGTINLED,UPRTFRZR,NUMBERAC,RECYCAPP,TAXCREDITAPP,OTHROOMS,FUELH2O,EELIGHTS,REBATEAPP,FUELTUB,EQUIPM,CLIMATE_REGION_PUB,OCCUPYYRANGE,BENOTHER,LGTINCAN,WALLTYPE,FUELHEAT,TVCOLOR,NHSLDMEM,BASEHEAT,RNSETEMP,BASEFIN,LGTINCFL,WASHTEMP,TVTYPE1,CABLESAT,THERMAINAC,PERIODNG,BASECOOL,PROTHERMAC,NUMSMPHONE,WHEATSIZ,LGTOUTNUM,COMBODVR,TVONWE1,TVONWD1,NUMTABLET,LGTINNUM,COOLTYPE,NUMFLOORFAN,NUMLAPTOP,FUELH2O2,NUMMEAL,HOUSEHOLDER_RACE,EDUCATION,ATTICFIN,EQUIPMUSE,H2OHEATAPT,PLAYSTA,DVD,PERIODEL,BEDROOMS,SWAMPCOL,GARGHEAT,NUMCHILD,ZCENACHP,ATTCHEAT,REGIONC,ATTCCOOL,ZATTICFIN,ZATTCHEAT,GARGCOOL,ZSWAMPCOL,ZATTCCOOL,ZGARGCOOL,ZLOCRFRI2,TVSIZE1,ZAGERFRI2,ZBASEFIN,ZBASEHEAT,ZGARGHEAT,CENACHP,ZSIZEOFGARAGE,ZSIZRFRI2,ZBASECOOL,ZAGEFRZR,ZUPRTFRZR,ZSIZFREEZ,INTSTREAM,TOPFRONT,ZDWCYCLE,PRKGPLC1,ATTIC,ZTYPERFR2,ZUSEMOISTURE,WINFRAME,ZAGECENAC,CELLAR,LGTOUTCNTL,ZTVTYPE2,ZOUTGRILLFUEL,ZPROTHERMAC,ZWWACAGE,SCALEE,ZUSECENAC,NUMADULT,ZTHERMAINAC,NUMATTICFAN,ZUSEWWAC,FUELPOOL,ZNUMBERAC,DOOR1SUM,ZAGEDW,ZDWASHUSE,SCALEB,TYPEHUQ,ZTVONWD2,ZTVONWE2,ZTVSIZE2,ZSEPCOOKTUSE,NUMWHOLEFAN,NCOMBATH,ZSTOVEFUEL,CELLPHONE,NUMFRIG,ZUSENOTMOIST,OUTLET,INWIRELESS,DRAFTY,ZSEPOVENUSE,PROTHERM,ZOVENFUEL,PAYHELP,TVAUDIOSYS,DESKTOP,ADQINSUL,ELPERIPH,ZPAYHELP,SCALEG,POOL,VCR,ZTEMPGONEAC,SIZRFRI1,ZSTOVENFUEL,ZOVENUSE,ZCOOKTUSE,SWIMPOOL,ZTEMPNITEAC,DUALOVENFUEL,ZLGTOUTCNTL,EMPLOYHH,ZSTORIES,ZNUMWHOLEFAN,ZCELLAR,ZATTIC,ZPRKGPLC1,ZNUMATTICFAN,ZTEMPHOMEAC,UATYP10,ENERGYASST15,ZMONTUB,STUDIO,ENERGYASST14,SOLAR,ZH2OHEATAPT,NGPAY,ZLGTOUTNUM,HIGHCEIL,ZCOOLTYPE,ZWHEATSIZ,ENERGYASST13,ZSTUDIO,BACKUP,ZSWIMPOOL,ZAGECDRYER,ELPAY,ENERGYASST12,ZMONPOOL,ZPOOL,ZWASHTEMP,ZRNSETEMP,ZDRYRFUEL,ZDRYRUSE,ZFUELTUB,ENERGYASST11,NUMFREEZ,MORETHAN1H2O,SEPDVR,ZAGECWASH,ZROOFTYPE,NHAFBATH,ZINWIRELESS,OVEN,ZWASHLOAD,ZTOPFRONT,ICE,ENERGYASSTOTH,ELFOOD,ZMORETHAN1H2O,HHSEX,UGCOOK,LGTINCNTL,ZENERGYASST11,ZENERGYASST12,ZENERGYASST13,ZENERGYASST14,ZENERGYASST15,ZENERGYASSTOTH,ZBACKUP,TYPEGLASS,ZPROTHERM,ZOUTLET,UGOTH,TOAST,COFFEE,NOHEATHELP,BLENDER,MOISTURE,ZNOACDAYS,CROCKPOT,NOACHELP,ELWARM,OUTGRILL,ZFUELH2O2,ZTOTSQFT_EN,ZNOACHELP,TOASTOVN,ZNOHEATDAYS,ZTVTYPE1,KOWNRENT,ZNOHEATHELP,STOVE,STOVEN,ELWATER,METROMICRO,DISHWASH,UGWATER,NOTMOIST,ZFUELPOOL,RICECOOK,FOODPROC,MICRO,ZNGAMOUNT,APPOTHER,ZWHEATAGE,ZSEPDVR,SDESCENT,RECBATH,ZAMTMICRO,ZTVONWD1,ZCOMBODVR,ZPLAYSTA,ZTVONWE1,AIRCOND,ELCOOL,ZINTSTREAM,ZCABLESAT,ZMONEYPY,ZEQUIPAGE,ZVCR,ZDVD,ZYEARMADERANGE,DUALCOOKTFUEL,ZTVAUDIOSYS,ZHIGHCEIL,ZTVSIZE1,DRYER,ZFUELH2O,ZTEMPGONE,ZELAMOUNT,ZWINFRAME,CWASHER,INTERNET,ENERGYASST,ZHOUSEHOLDER_RACE,THERMAIN,ZAGERFRI1
12213,36.84256142,1378.07,2492,2089,2540,536,2243,2066,190,70,70,70,3,3,3,-2,41,3,-2,41,-2,3,43,26.1,-2,14,-2,41,23,10,10,66.01,-2,5,21,73,11.621,73,5,94.8,-9,1,1,-9,-9,73,-2,3,0,-2,0,0,0,0,5,0,0,0,5,-2,0,3,-9,1,5,-2,-2,-2,8,5,5,7,-9,-2,3,5,-2,2,5,5,1,2,-2,2,5,4,0,-2,2,0,0,-2,-2,0,0,4,1,0,0,-2,3,4,7,0,1,1,1,3,3,-2,3,-2,0,2,3,3,1,1,-2,1,3,2,1,0,5,4,2,3,1,4,1,-2,3,2,3,1,1,-2,0,0,1,4,0,0,0,0,0,3,0,0,0,0,0,0,0,-2,3,-2,-2,-2,0,0,0,-2,-2,-2,-2,-2,0,1,-2,1,1,-2,-2,2,0,0,0,0,0,0,-2,1,0,3,0,0,-2,-2,-2,0,0,0,0,2,0,0,0,1,0,2,1,3,1,-2,1,1,3,0,1,0,0,0,0,1,1,0,0,-2,2,0,4,0,0,0,0,0,-2,0,1,0,0,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,1,0,1,0,1,-2,-2,0,0,0,1,-2,-2,-2,0,0,0,0,-2,-2,0,0,0,0,0,0,0,1,0,0,1,-2,1,0,2,0,0,-2,-2,-2,-2,-2,-2,0,2,0,0,0,0,0,-2,0,0,-2,0,-2,1,1,-2,1,-2,0,-2,0,1,-2,1,1,0,1,1,1,0,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-2,0,0,0,1,0,0,0,1,1,1,0,0,1,0
12220,37.57077261,1934.86,2936,2537,1570,764,2039,1766,151,78,78,78,41,41,3,-2,41,1,-2,3,-2,3,74,25.4,-2,7,-2,30,2,40,30,62.3,-2,7,21,65,8.448,60,-2,91.4,-9,3,3,-9,-9,70,-2,1,1,-2,2,0,1,0,5,0,0,-2,1,-2,0,3,0,1,-2,-2,-2,-2,6,5,2,5,-2,4,1,-2,-2,4,5,2,4,2,-2,5,5,2,0,-2,3,0,2,-2,-2,0,0,3,1,0,1,-2,3,4,8,0,0,3,1,4,1,-2,3,-2,4,3,1,1,1,1,-2,1,1,2,3,3,4,3,0,3,1,0,2,-2,3,1,3,0,3,-2,0,4,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,-2,3,-2,-2,-2,0,0,0,-2,-2,-2,-2,-2,1,1,0,1,1,-2,-2,2,0,0,1,0,0,0,-2,0,0,1,0,0,-2,-2,-2,2,0,0,0,2,0,0,0,-2,0,2,-2,0,1,-2,1,1,3,-2,1,-2,-2,0,1,3,2,-2,0,-2,2,0,4,0,0,0,0,0,-2,0,2,0,0,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,1,0,1,0,0,-2,-2,0,0,0,1,-2,-2,-2,0,0,0,0,-2,-2,0,0,2,0,0,0,0,0,0,0,1,-2,0,0,1,1,1,-2,-2,-2,-2,-2,-2,0,1,0,0,0,1,1,-2,1,0,-2,0,-2,1,1,-2,0,-2,0,-2,0,1,-2,0,1,0,1,1,1,0,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-2,0,0,0,1,0,0,0,0,1,1,0,0,1,0
12222,61.68301749,5219.82,5311,5335,2116,2623,1083,854,0,50,66,60,5,-2,5,-2,41,3,-2,3,5,3,66,15.8,-2,3,22,41,23,10,8,50.7,3,2,23,60,4.84,65,3,84.4,1,3,3,1,0,65,-2,0,0,-2,0,1,1,0,1,1,0,0,5,-2,1,8,0,9,5,1,-2,4,8,5,6,2,-2,-2,1,5,1,0,5,4,-2,-2,-2,0,5,3,0,-2,3,0,0,-2,3,0,0,5,5,0,0,-2,3,1,4,0,4,9,1,2,2,1,2,1,4,3,1,3,-2,1,1,-2,1,2,1,2,4,4,1,2,2,0,1,-2,6,2,3,0,1,-2,0,0,1,3,-2,-2,0,-2,0,1,0,0,0,-2,-2,0,-2,0,3,0,0,0,-2,-2,-2,0,0,-2,-2,-2,0,1,-2,0,1,0,-2,1,-2,1,1,0,0,-2,0,0,-2,2,-2,0,0,-2,0,0,0,0,0,2,0,0,0,0,0,2,0,1,2,-2,0,1,3,0,1,0,-2,0,0,2,1,-2,0,-2,0,0,4,0,0,0,0,0,-2,0,2,0,0,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,1,0,0,0,0,-2,-2,0,0,0,1,-2,-2,-2,0,0,0,0,-2,-2,0,0,0,0,0,0,0,1,0,0,0,-2,1,0,1,0,1,-2,-2,-2,-2,-2,-2,0,2,0,0,0,1,0,-2,0,0,-2,0,-2,1,1,-2,0,-2,0,-2,0,1,-2,1,1,1,1,1,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-2,0,0,0,1,0,0,0,0,1,1,0,0,1,0
12224,58.40971926,5399.68,4651,5016,1724,2171,872,943,0,70,70,70,42,42,1,-2,3,3,-2,3,-2,1,38,12.2,2,5,-2,41,2,10,3,50.21,-2,7,23,71,3.883,71,-2,87.6,0,7,7,-2,-2,71,2,4,0,-2,5,0,1,0,5,1,1,-2,1,6,1,8,0,1,-2,-2,2,-2,6,5,4,6,-2,2,3,-2,-2,2,5,2,1,-2,4,5,5,2,0,0,2,0,4,2,-2,0,0,2,1,0,0,5,3,1,7,0,4,3,1,4,5,-2,3,-2,3,3,3,1,1,1,-2,0,2,2,1,0,4,3,0,2,1,0,1,-2,3,1,3,-2,1,-2,2,2,1,4,-2,-2,3,0,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,0,-2,-2,-2,0,0,0,0,2,0,0,0,-2,0,3,0,0,1,0,0,0,-2,0,0,2,0,0,-2,-2,-2,0,0,0,0,2,0,0,0,-2,0,1,-2,0,1,-2,1,1,4,-2,0,-2,-2,1,2,1,2,-2,0,0,1,0,4,0,0,0,1,0,-2,0,1,0,0,0,0,0,0,0,3,-2,0,-2,-2,0,-2,1,0,0,0,0,-2,-2,1,0,0,1,-2,0,0,0,0,0,0,0,-2,1,0,0,0,0,1,0,0,0,0,0,-2,0,0,2,1,1,-2,-2,-2,-2,-2,-2,0,2,0,0,0,1,1,-2,0,1,-2,0,-2,1,1,-2,1,-2,0,-2,0,1,-2,0,1,0,2,1,1,0,-2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-2,0,0,0,1,0,0,0,0,1,1,0,0,1,0
12231,35.60226372,6023.3,5472,5253,4008,2469,901,805,0,69,68,67,2,2,1,-2,41,2,-2,41,41,2,48,10,-2,10,22,42,2,20,5,48.5,-2,4,23,64,3.35,65,-2,87.5,0,4,4,-2,-2,65,5,0,1,12,1,1,1,0,2,0,0,-2,1,-2,1,8,0,9,-2,2,-2,4,6,1,8,1,-2,2,3,-2,-2,2,1,2,2,2,-2,0,1,2,0,-2,3,0,2,-2,-2,0,0,3,1,1,0,-2,3,1,7,0,4,1,1,2,2,1,3,1,4,3,3,0,1,1,0,1,2,2,1,2,3,3,2,4,1,1,1,-2,4,1,5,0,2,-2,1,0,1,3,-2,0,0,0,0,1,0,0,0,0,-2,0,0,0,3,0,0,0,0,0,0,0,0,-2,-2,-2,0,1,0,1,1,0,0,1,0,1,1,0,0,0,-2,0,0,2,0,0,-2,-2,-2,0,0,0,0,2,0,0,0,-2,0,2,-2,0,2,0,1,1,4,-2,1,-2,-2,0,0,1,0,-2,0,-2,0,0,5,0,0,0,0,0,-2,0,1,0,0,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,1,0,0,0,0,-2,-2,0,0,0,1,-2,-2,-2,0,0,0,0,-2,-2,0,0,0,0,0,1,0,0,0,0,1,-2,0,0,1,1,1,-2,-2,-2,-2,-2,-2,0,2,0,0,1,0,0,-2,0,1,-2,0,-2,0,1,-2,1,-2,0,-2,0,1,-2,0,1,0,1,1,1,1,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-2,0,0,0,1,0,0,0,0,1,1,0,0,1,0
12237,46.50880838,8201.18,8605,8356,3794,4681,346,434,0,70,70,70,41,41,41,-2,1,2,1,1,-2,41,32,-12.9,3,20,-2,50,23,31,20,42.53,-2,14,22,75,1.053,75,-2,84.2,0,14,14,-2,-2,75,-2,7,0,-2,12,0,0,0,4,1,1,-2,5,-2,0,11,0,9,-2,-2,3,-2,6,5,2,7,-2,3,1,-2,-2,3,5,4,4,2,-2,5,5,2,0,0,3,-2,0,2,-2,-2,-2,3,5,-2,-2,-2,3,1,8,-2,1,3,1,6,5,1,2,1,0,2,1,0,1,1,1,0,2,3,1,2,5,3,2,3,1,3,3,-2,3,1,4,-2,1,-2,3,6,1,3,-2,0,3,0,-2,2,-2,-2,-2,0,-2,-2,0,-2,3,-2,0,0,0,1,0,-2,0,0,0,0,0,1,0,1,0,-2,-2,4,0,1,1,0,0,0,-2,2,0,2,0,0,-2,-2,-2,1,0,0,2,2,0,0,0,-2,0,2,-2,0,1,-2,0,1,1,-2,0,-2,1,2,1,2,1,0,0,-2,3,0,4,0,0,0,0,0,-2,0,2,0,0,0,0,0,0,0,2,-2,-2,-2,-2,0,-2,1,0,1,0,0,-2,-2,0,0,0,1,-2,-2,-2,0,0,0,0,-2,-2,1,0,0,0,0,0,0,0,0,0,1,-2,1,0,2,0,1,-2,-2,-2,-2,-2,-2,0,2,0,0,0,1,1,1,1,0,-2,0,-2,1,1,-2,1,-2,0,0,0,2,0,0,1,1,2,1,0,0,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-2,0,0,0,1,0,0,0,0,1,1,0,0,1,0
12238,16.24499222,3645.91,4943,4412,5401,1830,1459,1346,94,80,72,72,3,3,3,-2,3,2,-2,3,-2,3,71,9.5,-2,7,-2,50,2,20,2,55.47,-2,-2,5,60,6.873,65,4,91.3,-9,5,5,-9,-9,68,-2,-2,0,-2,5,0,1,0,4,0,0,1,-2,-2,0,6,0,3,5,-2,-2,-2,9,5,6,8,-2,1,3,5,-2,3,5,3,2,2,-2,5,1,2,0,-2,2,0,4,-2,-2,0,0,6,5,0,0,-2,3,4,8,0,4,4,1,5,2,1,2,1,3,2,3,1,1,1,1,0,2,1,2,2,3,3,2,3,1,0,2,-2,2,1,5,0,2,-2,1,4,1,3,-2,0,0,0,0,2,0,0,0,0,-2,0,0,-2,3,-2,0,0,0,0,0,-2,0,-2,-2,-2,0,1,0,1,1,-2,-2,1,0,1,1,0,0,0,-2,0,0,2,0,0,-2,-2,-2,0,0,0,0,2,0,0,0,0,0,3,0,0,1,-2,1,1,4,0,0,0,-2,1,1,1,2,-2,0,-2,1,0,4,-2,-2,-2,0,0,-2,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,1,0,1,0,0,-2,-2,0,0,0,1,-2,-2,-2,0,0,0,0,-2,-2,0,0,0,0,0,0,0,1,0,0,1,-2,1,0,2,0,1,-2,-2,-2,-2,-2,-2,0,2,0,0,0,1,1,-2,0,0,-2,0,-2,0,1,-2,1,-2,0,-2,0,1,-2,1,0,1,1,1,0,0,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-2,0,0,0,1,0,0,0,0,1,1,0,0,1,0
12241,43.5924172,1918.49,2907,2576,3104,774,1999,1798,141,68,82,82,5,5,5,-2,41,41,-2,41,-2,-2,85,25.4,-2,5,-2,60,23,10,4,62.38,-2,3,21,68,8.553,68,-2,91.4,-9,3,3,-9,0,70,-2,3,0,-2,-2,0,0,0,5,0,0,-2,5,-2,-2,3,0,9,-2,-2,-2,-2,9,5,3,3,-2,-2,5,-2,-2,3,3,2,1,-2,-2,5,1,2,0,-2,1,0,0,-2,-2,0,0,6,1,0,0,-2,3,4,4,0,4,3,1,2,3,0,3,0,2,2,5,1,1,1,0,0,0,2,1,0,3,2,0,2,1,0,0,-2,3,1,2,0,2,-2,0,0,1,3,0,-2,0,0,0,3,0,0,0,-2,0,0,-2,-2,2,-2,0,0,-2,0,-2,-2,0,-2,-2,-2,0,1,-2,0,1,-2,-2,1,0,1,1,0,0,0,-2,0,0,3,0,0,-2,-2,-2,0,-2,-2,2,2,0,0,0,-2,0,2,-2,1,1,-2,1,-2,4,-2,0,-2,-2,0,0,2,0,-2,2,-2,0,1,4,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,1,0,0,0,1,-2,-2,0,0,0,1,-2,-2,-2,0,0,0,0,-2,-2,0,0,0,0,0,0,-2,0,0,0,1,-2,1,0,2,0,0,-2,-2,-2,-2,-2,-2,0,1,1,0,0,1,1,-2,0,0,-2,0,-2,0,1,-2,1,-2,0,-2,0,1,-2,0,1,0,1,0,1,0,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-2,0,0,0,1,0,1,0,0,1,0,0,0,1,0
12245,38.51613912,6439.16,7942,6983,4320,3691,699,658,0,82,78,76,5,42,2,-2,2,2,-2,2,41,2,50,-8.5,2,10,-2,50,2,20,6,47.36,41,15,23,58,1.813,62,-2,86.5,0,4,4,-2,-2,68,1,1,0,4,2,0,0,0,4,0,0,-2,1,1,0,10,0,3,-2,1,2,1,10,1,6,1,-2,5,1,-2,4,3,5,2,3,-2,-2,5,1,2,1,0,1,0,0,1,1,0,0,6,1,0,0,1,3,1,5,0,4,1,1,4,2,1,3,1,2,2,4,4,1,1,1,1,2,2,2,0,3,2,2,3,3,1,3,5,6,1,5,0,3,-2,1,1,1,4,-2,-2,0,0,0,2,0,0,0,-2,-2,0,-2,0,3,0,0,0,-2,0,-2,0,0,0,0,0,0,2,0,0,1,-2,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,-2,0,0,0,0,0,2,0,0,0,-2,0,3,-2,0,3,0,1,1,4,-2,1,-2,-2,1,0,1,1,-2,0,-2,1,0,4,0,0,0,0,0,-2,0,1,0,0,0,0,0,0,0,2,-2,0,-2,-2,0,-2,1,0,1,0,0,-2,-2,0,0,0,1,-2,-2,-2,0,0,0,0,0,-2,1,1,0,0,0,1,0,0,0,0,0,-2,0,0,2,1,0,-2,-2,-2,-2,-2,-2,0,2,0,0,1,0,0,-2,0,1,-2,0,-2,0,1,0,1,-2,1,-2,0,1,-2,0,1,1,2,1,1,1,-2,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,-2,0,0,0,1,0,0,0,0,1,1,0,0,1,0
12253,25.44284372,1743.3,2759,2572,4876,487,1723,1873,234,72,72,70,1,1,1,-2,3,2,3,3,3,3,45,27.6,2,30,1,20,2,20,4,62.08,-2,18,23,68,0,65,-2,99.6,0,7,7,-2,-2,68,2,1,0,-2,1,0,0,1,10,0,0,-2,1,3,0,4,0,3,-2,2,2,2,5,1,4,5,-2,2,1,-2,-2,4,1,2,1,2,3,2,1,2,0,0,2,0,0,2,-2,0,1,2,1,0,0,1,7,2,7,0,0,4,1,3,4,-2,3,-2,1,2,1,0,1,5,-2,1,3,3,1,2,3,3,2,1,1,0,2,-2,3,1,3,0,1,-2,0,2,1,3,0,1,0,0,1,4,0,0,0,0,0,0,0,0,3,0,-2,-2,0,0,0,0,-2,0,0,0,0,2,0,1,1,0,0,2,0,0,1,0,0,0,-2,0,0,4,0,0,-2,1,-2,2,0,0,0,3,0,0,0,-2,0,3,-2,3,2,-2,1,1,2,-2,1,-2,-2,0,1,3,0,-2,3,1,1,0,4,0,0,0,1,0,-2,0,1,0,0,0,0,0,0,0,1,-2,0,-2,-2,0,-2,2,0,1,0,0,-2,-2,0,0,0,1,-2,0,0,0,0,0,0,0,-2,1,0,0,0,0,0,0,0,0,0,1,-2,0,0,1,1,0,-2,-2,-2,-2,-2,-2,0,1,0,0,1,1,1,1,1,1,-2,0,-2,0,1,-2,1,-2,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-2,0,0,0,1,0,0,0,0,1,1,0,0,1,0
12255,41.54599932,6933.09,5357,5066,2934,1998,1253,1237,78,70,68,66,2,1,41,-2,1,1,-2,2,41,1,43,14.2,3,14,22,41,2,20,40,46.01,-2,-2,23,65,0,67,8,95.1,0,10,10,-2,-2,71,-2,-2,1,-2,10,0,1,0,8,1,1,7,-2,-2,1,9,0,1,5,2,3,3,9,5,6,4,-2,5,1,1,-2,1,5,1,2,2,-2,5,5,1,0,0,3,0,4,1,-2,0,0,5,1,0,1,-2,3,1,7,0,3,3,1,2,6,1,3,1,4,2,5,0,1,1,1,1,3,2,1,0,3,2,2,4,1,0,0,-2,2,1,4,-2,3,-2,1,2,1,4,0,0,4,0,-2,4,-2,-2,-2,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-2,3,0,1,0,0,0,0,-2,0,0,2,0,0,-2,-2,-2,0,0,1,0,2,0,0,0,0,0,2,0,1,2,-2,1,1,4,0,1,0,-2,0,1,1,1,-2,0,-2,0,0,5,-2,-2,-2,0,0,-2,0,1,0,0,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,1,0,1,0,0,-2,-2,0,0,0,1,-2,-2,-2,0,0,0,0,-2,-2,1,0,0,0,0,1,0,2,0,0,1,-2,1,0,2,1,0,-2,-2,-2,-2,-2,-2,0,2,0,0,0,1,0,-2,1,0,-2,1,-2,1,1,-2,0,-2,0,-2,0,1,-2,1,0,0,1,1,1,0,-2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-2,0,0,0,1,0,0,0,0,1,1,0,0,1,0
12261,16.02983724,2312.51,2030,1959,2390,180,691,709,0,-2,-2,-2,5,-2,2,-2,1,1,-2,1,-2,1,48,37.7,-2,10,-2,41,2,10,5,58.85,-2,6,21,60,0,60,-2,88.2,1,4,4,-9,0,65,-2,4,0,6,1,0,1,0,10,1,1,-2,1,-2,0,5,0,1,-2,-2,-2,-2,6,5,6,1,-2,2,3,-2,-2,4,5,3,-2,2,-2,0,5,3,-2,-2,3,0,0,-2,-2,0,0,3,1,0,0,-2,7,5,6,0,3,4,1,4,3,0,3,1,3,3,3,3,-2,1,-2,-2,4,1,1,1,3,3,4,1,-2,2,3,-2,2,1,4,-2,4,-2,1,1,1,3,0,0,0,-2,-2,4,-2,-2,-2,-2,0,-2,-2,-2,3,-2,1,0,0,-2,1,-2,-2,-2,-2,-2,2,1,0,1,0,-2,-2,1,-2,1,0,0,0,-2,-2,0,-2,3,-2,0,-2,-2,-2,0,0,0,0,2,0,0,0,-2,0,1,-2,0,1,0,0,1,3,-2,-2,-2,-2,1,0,4,1,-2,0,-2,0,-2,4,0,0,0,0,-2,-2,0,1,1,0,1,1,1,0,-2,1,-2,-2,-2,-2,0,-2,1,0,0,-2,0,-2,-2,0,0,0,1,-2,-2,-2,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,2,1,1,-2,-2,-2,-2,-2,-2,0,2,-2,0,0,0,1,-2,0,0,-2,0,-2,1,1,-2,1,-2,1,-2,0,1,-2,0,1,0,1,1,1,1,-2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,1,0,1,0,0,1,1,0,0,0,0
12266,55.92468925,5939.46,5979,5619,1934,2433,1018,1054,76,74,74,72,3,3,41,-2,2,3,-2,2,42,2,42,5.4,-2,14,22,41,2,10,8,48.73,-2,14,22,69,4.478,69,-2,89.5,0,6,6,-2,-2,72,-2,2,0,0,4,0,1,0,3,1,1,-2,1,-2,1,8,0,1,-2,1,-2,4,5,1,3,3,-2,2,3,-2,-2,1,5,4,3,-2,3,3,5,5,0,-2,2,0,4,-2,-2,0,0,3,1,1,0,-2,3,1,7,0,2,1,1,3,4,1,2,1,4,2,3,1,1,1,0,1,2,2,1,1,3,5,1,2,1,1,1,-2,3,1,3,-2,2,-2,0,2,1,2,-2,-2,2,0,-2,2,-2,-2,-2,-2,-2,-2,-2,0,2,0,0,0,-2,0,-2,0,0,-2,-2,-2,1,1,0,0,0,0,-2,3,0,1,0,0,0,0,-2,0,0,2,0,0,-2,-2,-2,0,0,0,0,2,0,0,0,-2,0,1,-2,0,2,0,1,1,4,-2,1,-2,-2,0,1,1,0,-2,0,0,0,0,4,0,0,0,1,0,-2,0,1,0,0,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,1,0,0,0,0,-2,-2,1,0,0,1,-2,0,0,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,2,1,1,-2,-2,-2,-2,-2,-2,0,2,0,0,1,1,1,-2,0,0,-2,0,-2,1,1,-2,0,-2,0,-2,0,1,-2,0,1,0,1,1,1,1,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-2,0,0,0,1,0,0,0,0,1,1,0,0,1,0
